fecha;hora;incidente;medio;vehiculo;patente;heridos;fallecidos;direccion;sector;lugar;posicion;imagen;descripcion;web
11/8/2025;23:00;incidente;camion;Fiat Iveco;null;0;0;Falucho 850;Villa Mora - Villa Laura. Punta Alta.;calle;-38.883430, -62.049927;20250811_incidente.jpg;Camion municipal recolector residuos.;https://elrosalenio.com.ar/noticias/11/08/2025/10044959/camion-recolector-municipal-quedo-varado-en-el-barro-en-una-calle-en-mal-estado
22/8/2025;17:30;detencion;motocicleta;Honda 125cc;null;1;0;Avellaneda 850;Centro. Punta Alta.;calle;-38.874512, -62.071454;20250822_detencion.jpg;Detenido. Moto robada. Robo.;https://elrosalenio.com.ar/noticias/22/08/2025/10045024/chocaron-contra-un-patrullero-y-terminaron-aprehendidos
24/8/2025;19:15;detencion;motocicleta;Motocicleta;null;0;0;Rio Negro y Balcarce;Nueva Bahia Blanca. Punta Alta.;esquina;-38.862497, -62.059618;20250824_moto.jpg;Detenido. Moto robada. Robo.;https://elrosalenio.com.ar/noticias/24/08/2025/10045036/paradero-activo-y-aprehendido-por-desobediencia
25/8/2025;03:30;incendio;automovil;Ford Eco Sport;null;0;0;Colon 850;Centro. Punta Alta.;calle;-38.877011, -62.084758;20250825_incendio.jpg;Incendio. Estacionado. Nocturno.;https://elrosalenio.com.ar/noticias/25/08/2025/10045038/fuego-en-una-camioneta,-contenedor,-y-vandalismo-en-una-vereda
3/9/2025;17:30;choque;automovil;Toyota Corolla;AD987GH;1;0;Colon 3000;Zona Norte. Punta Alta.;calle;-38.854173, -62.090992;20250903_secuestro.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/03/09/2025/10045092/choque-frontal-en-la-ruta-229-por-maniobra-imprudente-de-un-tercero
3/9/2025;17:30;choque;automovil;Volkswagen Bora;PFY403;1;0;Colon 3000;Zona Norte. Punta Alta.;calle;-38.854273, -62.090892;20250903_secuestro.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/03/09/2025/10045092/choque-frontal-en-la-ruta-229-por-maniobra-imprudente-de-un-tercero
28/8/2025;02:30;secuestro;motocicleta;Honda Twister;null;0;0;Buchardo y Rosales;Centro. Punta Alta.;esquina;-38.883094, -62.070508;20250828_secuestro.jpg;Secuestro de moto. Robo.;https://elrosalenio.com.ar/noticias/28/08/2025/10045059/robaron-una-moto-en-deposito-municipal,-fueron-perseguidos,-la-abandonaron-y-huyeron
31/8/2025;16:30;vuelco;automovil;Renault Clio;null;1;0;Ruta Nacional 229, km 22;RN 229.;ruta;-38.828895, -62.098363;20250831_vuelco.jpg;Vuelco en ruta.;https://elrosalenio.com.ar/noticias/31/08/2025/10045073/un-joven-volco-en-la-ruta-229-y-fue-hospitalizado
7/9/2025;21:00;choque;automovil;Fiat Cronos;AG158SP;0;0;Avellaneda y Rivadavia;Centro. Punta Alta.;esquina;-38.879044, -62.070091;20250907_auto.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/07/09/2025/10045110/accidente-entre-un-auto-y-una-moto-en-el-macrocentro
1/9/2025;09:00;incidente;omnibus;Volvo;null;0;0;Alem y General Paz;Ciudad Atlantida. Punta Alta.;esquina;-38.882588, -62.066894;20250901_micro.jpg;Omnibus trabado con la calle. El Aguila.;https://elrosalenio.com.ar/noticias/01/09/2025/10045075/colectivo-de-larga-distancia-quedo-%E2%80%9Ccolgado%E2%80%9D-en-el-pasaje-giorno
3/9/2025;19:00;detencion;motocicleta;Guerrero Trip;null;0;0;Neuquen 450;Nueva Bahia Blanca. Punta Alta.;calle;-38.866170, -62.056865;20250903_secuestro.jpg;Detenido. Moto robada. Robo.;https://elrosalenio.com.ar/noticias/03/09/2025/10045088/secuestraron-otra-moto-sin-patente-y-con-numeracion-suprimida
12/9/2025;21:00;choque;motocicleta;Yamaha FZ;560JGS;1;0;Balcarce 893;Nueva Bahia Blanca. Punta Alta.;calle;-38.862567, -62.059705;20250912_peaton.jpg;Choque contra peaton.;https://elrosalenio.com.ar/noticias/13/09/2025/10045150/una-moto-atropello-a-peaton,-que-quedo-internado,-y-buscan-testigos
12/9/2025;15:30;choque;automovil;Renault Clio;FZA121;0;0;Humberto Primo y San Martin;Centro. Punta Alta.;esquina;-38.876181, -62.083380;20250912_renault.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/12/09/2025/10045147/accidente-en-humberto-y-san-martin:-una-motociclista-hospitalizada
12/9/2025;15:30;choque;motocicleta;Ciclomotor;902ILQ;1;0;Humberto Primo y San Martin;Centro. Punta Alta.;esquina;-38.876281, -62.083280;20250912_moto.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/12/09/2025/10045147/accidente-en-humberto-y-san-martin:-una-motociclista-hospitalizada
6/9/2025;00:30;vuelco;camion;Fiat;null;0;0;Ruta Nacional 3, km 675;Bahia Blanca.;ruta;-38.757984, -62.176805;20250906_vuelco.jpg;Vuelco en ruta. ;https://elrosalenio.com.ar/noticias/06/09/2025/10045106/autovia-bahia-%E2%80%93-punta-alta:-un-camion-se-quedo-sin-frenos-y-termino-volcando-su-carga
7/9/2025;21:00;choque;motocicleta;Guerrero 110cc;null;1;0;Avellaneda y Rivadavia;Centro. Punta Alta.;esquina;-38.879144, -62.070191;20250907_moto.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/07/09/2025/10045110/accidente-entre-un-auto-y-una-moto-en-el-macrocentro
8/9/2025;09:30;choque;automovil;Renault Sandero;null;1;0;Espora y Rivadavia;Centro. Punta Alta.;esquina;-38.879488, -62.072954;20250908_peaton.jpg;Choque contra peaton.;https://elrosalenio.com.ar/noticias/24/09/2025/10045206/fue-atropellada,-sufrio-fracturas-de-tobillo-y-busca-a-la-conductora-del-auto
16/9/2025;21:30;incendio;automovil;Volkswagen Amarok;OYN665;0;0;Ruta Provincial 113, km 20;RP 113.;ruta;-38.890804, -61.622859;20250916_amarok.jpg;Incendio en marcha. En ruta. Pehuenco.;https://elrosalenio.com.ar/noticias/17/09/2025/10045167/se-incendio-una-camioneta-amarok-en-la-ruta-a-pehuen-co
12/9/2025;13:45;incendio;omnibus;Mercedes-Benz;null;0;0;La Paz y Santa Cruz;Nueva Bahia Blanca. Punta Alta.;esquina;-38.863791, -62.066161;20250912_incendio.jpg;Incendio. Linea 504.;https://elrosalenio.com.ar/noticias/12/09/2025/10045146/un-colectivo-de-la-linea-504-se-incendio-en-pleno-recorrido
27/9/2025;16:30;choque;automovil;Volkswagen Amarok;PJL058;0;0;Roca y Ciudad de Carmelo;Zona Norte. Punta Alta.;esquina;-38.859845, -62.086267;20250927_choque.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/27/09/2025/10045224/accidente-entre-moto-y-camioneta-en-ciudad-de-carmelo-y-roca
13/9/2025;07:50;choque;motocicleta;Motocicleta;null;1;0;BNPB Puerto Belgrano. Baterias.;BNPB.;ruta;-38.895724, -62.019490;20250913_km7_1.jpg;Choque entre motocicleta y bicicleta.;https://elrosalenio.com.ar/noticias/15/09/2025/10045153/accidente-entre-una-moto-y-una-bicicleta-en-el-camino-a-baterias
30/9/2025;17:30;choque;automovil;Peugeot 306;BMC239;0;0;Remedios de Escalada 920;Centro. Punta Alta.;calle;-38.873385, -62.071272;20250930_peugeot.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/30/09/2025/10045238/choque-entre-moto-y-auto-en-el-boulevard
30/9/2025;17:30;choque;motocicleta;Suzuki;A172CJE;2;0;Remedios de Escalada 920;Centro. Punta Alta.;calle;-38.873392, -62.071322;20250930_moto.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/30/09/2025/10045238/choque-entre-moto-y-auto-en-el-boulevard
1/10/2025;20:15;choque;automovil;Chevrolet Corsa;IVB366;1;0;Urquiza 550;Centro. Punta Alta.;calle;-38.882503, -62.074498;20251001_amarok.jpg;Choque contra vehiculo estacionado.;https://elrosalenio.com.ar/noticias/01/10/2025/10045246/accidente-en-calle-urquiza:-un-conductor-mayor-debio-ser-hospitalizado
1/10/2025;20:15;choque;automovil;Volkswagen Amarok;AA713TX;0;0;Urquiza 550;Centro. Punta Alta.;calle;-38.882524, -62.074507;20251001_corsa.jpg;Choque contra vehiculo estacionado.;https://elrosalenio.com.ar/noticias/01/10/2025/10045246/accidente-en-calle-urquiza:-un-conductor-mayor-debio-ser-hospitalizado
3/10/2025;10:00;detencion;automovil;Fiat Fiorino;IOG223;0;0;Ruta Nacional 229, km 19;RN 229.;ruta;-38.806933, -62.108159;20251003_detencion.jpg;Detenido.;https://elrosalenio.com.ar/noticias/03/10/2025/10045257/intentaba-esquivar-control-de-villa-arias-y-le-secuestraron-mas-de-100kg-de-cables
5/10/2025;15:00;choque;automovil;Renault 12;TYF824;1;0;Quintana y Espora;Centro. Punta Alta.;esquina;-38.868777, -62.075843;20251005_renault.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/05/10/2025/10045264/accidente-entre-una-moto-y-un-auto-en-espora-y-quintana
5/10/2025;15:00;choque;motocicleta;Guerrero;A010ZQF;1;0;Quintana y Espora;Centro. Punta Alta.;esquina;-38.868788, -62.075872;20251005_guerrero.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/05/10/2025/10045264/accidente-entre-una-moto-y-un-auto-en-espora-y-quintana
27/9/2025;16:30;choque;motocicleta;Ciclomotor;null;1;0;Roca y Ciudad de Carmelo;Zona Norte. Punta Alta.;esquina;-38.859834, -62.086280;20250927_choque.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/27/09/2025/10045224/accidente-entre-moto-y-camioneta-en-ciudad-de-carmelo-y-roca
6/10/2025;22:30;incendio;automovil;Chevrolet Corsa;EQF601;2;0;Rosario y Triunvirato;Villa Mora - Villa Laura. Punta Alta.;esquina;-38.883010, -62.046093;20251006_incendio.jpg;Incendio en marcha. En ciudad.;https://elrosalenio.com.ar/noticias/06/10/2025/10045273/otro-incendio-automotor:-una-mujer-y-su-hijo-fueron-derivados-al-hospital
12/10/2025;18:10;choque;motocicleta;Gilera Smash;752ICO;2;0;Espora y De la Madre;Zona Norte. Punta Alta.;esquina;-38.867759, -62.076118;20251012_choque.jpg;Choque entre vehiculo y moto. Detenido. Moto robada.;https://elrosalenio.com.ar/noticias/12/10/2025/10045300/dos-menores-a-bordo-de-una-moto-robada,-chocaron-cuando-huian-de-la-policia
13/10/2025;14:10;incendio;automovil;Renault Clio;FBI468;0;0;Jujuy y Catamarca;Nueva Bahia Blanca. Punta Alta.;esquina;-38.875642, -62.059093;20251013_incendio.jpg;Incendio en marcha. En ciudad.;https://elrosalenio.com.ar/noticias/13/10/2025/10045307/danos-totales-en-un-automovil-que-se-incendio-en-jujuy-y-catamarca
5/10/2025;22:30;incendio;automovil;Peugeot 206;null;0;0;17 de Febrero 1150;Nueva Bahia Blanca. Punta Alta.;calle;-38.865959, -62.067010;20251005_incendio.jpg;Incendio en marcha. En ciudad.;https://elrosalenio.com.ar/noticias/05/10/2025/10045265/incendio-de-un-vehiculo-en-nueva-bahia-blanca
20/10/2025;19:50;detencion;motocicleta;Motomel 110cc;A008PPS;0;0;Luiggi y Paso;Centro. Punta Alta.;esquina;-38.877865, -62.078480;20251020_detencion.jpg;Detenido. Moto robada. Robo.;https://elrosalenio.com.ar/noticias/21/10/2025/10045347/recuperan-dos-motos-robadas,-cuando-circulaban-en-la-via-publica
21/10/2025;03:00;detencion;motocicleta;Zanella 110cc;A117SXF;0;0;Ruta Nacional 229, km 23;RN 229.;ruta;-38.842740, -62.094099;20251021_detencion.jpg;Detenido. Moto robada. Robo.;https://elrosalenio.com.ar/noticias/21/10/2025/10045347/recuperan-dos-motos-robadas,-cuando-circulaban-en-la-via-publica
22/10/2025;07:30;choque;automovil;Fiat Cronos;AE565PT;0;0;Pellegrini y Pueyrredon;Centro. Punta Alta.;esquina;-38.875129, -62.069631;20251022_Fiat.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/22/10/2025/10045354/una-moto-choco-a-un-auto-y-despues-un-arbol-en-pellegrini-y-pueyrredon
14/10/2025;11:10;vuelco;camion;Volvo;null;1;0;Jujuy y Uriburu;Nueva Bahia Blanca. Punta Alta.;esquina;-38.868290, -62.068475;20251014_vuelco.jpg;Vuelco en ciudad. ;https://elrosalenio.com.ar/noticias/14/10/2025/10045314/volco-un-camion-en-uriburu-y-jujuy:-el-conductor-debio-ser-rescatado-por-bomberos
22/10/2025;07:30;choque;motocicleta;Honda Wave;null;1;0;Pellegrini y Pueyrredon;Centro. Punta Alta.;esquina;-38.875167, -62.069656;20251022_Honda.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/22/10/2025/10045354/una-moto-choco-a-un-auto-y-despues-un-arbol-en-pellegrini-y-pueyrredon
22/10/2025;01:00;incidente;camion;Fiat Iveco;null;0;0;12 de Octubre y Mar del Plata;Villa Mora - Villa Laura. Punta Alta.;esquina;-38.878812, -62.049552;20251022_incidente.jpg;Camion municipal recolector residuos.;https://elrosalenio.com.ar/noticias/22/10/2025/10045356/dos-camiones-recolectores-varados:-uno-encajado-en-calle-de-tierra,-el-otro-roto-en-la-ruta
28/10/2025;14:15;choque;motocicleta;Cerro 110cc;424JTM;1;0;Chaco y Mendoza;Nueva Bahia Blanca. Punta Alta.;esquina;-38.868672, -62.057698;20251028_moto.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/28/10/2025/10045380/accidente-entre-moto-y-vehiculo-de-transporte-escolar
22/10/2025;01:00;incidente;camion;Fiat Iveco;null;0;0;Colon 3000;Zona Norte. Punta Alta.;calle;-38.855921, -62.090488;20251022_recolector.jpg;Camion municipal recolector residuos.;https://elrosalenio.com.ar/noticias/22/10/2025/10045356/dos-camiones-recolectores-varados:-uno-encajado-en-calle-de-tierra,-el-otro-roto-en-la-ruta
1/11/2025;16:00;secuestro;motocicleta;Yamaha FZ;A096DXL;0;0;Reconquista y Los Andes;Nueva Bahia Blanca. Punta Alta.;esquina;-38.863666, -62.068357;20251101_secuestro_moto.jpg;Secuestro de moto. Robo.;https://elrosalenio.com.ar/noticias/01/11/2025/10045402/recuperaron-una-moto-robada-tras-un-operativo-en-nueva-bahia-blanca
3/11/2025;01:00;choque;automovil;Mercedes Benz Sprinter;PMA779;0;0;Jujuy y Quintana;Nueva Bahia Blanca. Punta Alta.;esquina;-38.867714, -62.069158;20251103_choque.jpg;Choque contra poste.;https://elrosalenio.com.ar/noticias/03/11/2025/10045407/choco-una-camioneta-contra-un-poste-de-alumbrado-en-avenida-jujuy
28/10/2025;14:15;choque;omnibus;Omnibus;null;0;0;Chaco y Mendoza;Nueva Bahia Blanca. Punta Alta.;esquina;-38.868677, -62.057732;20251028_micro.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/28/10/2025/10045380/accidente-entre-moto-y-vehiculo-de-transporte-escolar
11/11/2025;14:35;secuestro;motocicleta;Gilera Smash;GSZ938;0;0;Saenz Peña 435;Centro. Punta Alta.;calle;-38.878775, -62.064127;20251111_secuestro_moto.jpg;Secuestro de moto. Robo.;https://elrosalenio.com.ar/noticias/11/11/2025/10045448/denuncio-que-robaron-su-moto-y-aparecio-abandonada-al-lado-del-predio-de-la-ex-caipal
14/11/2025;14:05;choque;automovil;Ford Focus;DWW328;0;0;25 de Mayo y Alberdi;Centro. Punta Alta.;esquina;-38.885519, -62.077749;20251114_choque.jpg;Choque entre vehiculo y moto. Reparto.;https://elrosalenio.com.ar/noticias/14/11/2025/10045469/chocaron-un-auto-y-una-moto-de-delibery-en-25-de-mayo-y-alberdi
7/11/2025;20:00;detencion;motocicleta;Bajaj Rouser;null;1;0;Colon 1250;Centro. Punta Alta.;calle;-38.872161, -62.086047;20251107_detenido.jpg;Detenido.;https://elrosalenio.com.ar/noticias/07/11/2025/10045432/aprehendido-por-maniobras-peligrosas-y-fuga-a-bordo-de-una-moto-en-el-boulevard-avellaneda
14/11/2025;14:05;choque;motocicleta;Gerrero 110cc;null;1;0;25 de Mayo y Alberdi;Centro. Punta Alta.;esquina;-38.885521, -62.077769;20251114_choque.jpg;Choque entre vehiculo y moto. Reparto.;https://elrosalenio.com.ar/noticias/14/11/2025/10045469/chocaron-un-auto-y-una-moto-de-delibery-en-25-de-mayo-y-alberdi
17/11/2025;13:05;choque;automovil;Fiat Siena;OCZ367;0;0;Paso y Alberdi;Centro. Punta Alta.;esquina;-38.885308, -62.076444;20251117_choque.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/17/11/2025/10045474/chocaron-un-remis-y-una-moto-en-alberdi-y-paso
17/11/2025;13:05;choque;motocicleta;Motomel 250cc;A102DBG;1;0;Paso y Alberdi;Centro. Punta Alta.;esquina;-38.885301, -62.076402;20251117_choque.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/17/11/2025/10045474/chocaron-un-remis-y-una-moto-en-alberdi-y-paso
18/11/2025;22:30;vuelco;automovil;Ford Ranger;ERA274;1;1;Ruta Provincial 113, km 2;RP 113.;ruta;-38.775089, -61.766020;20251118_vuelco.jpg;Vuelco en ruta. Un fallecido.;https://elrosalenio.com.ar/noticias/18/11/2025/10045478/fallecio-el-conductor-de-una-camioneta-en-la-ruta-de-ingreso-a-pehuen-co
19/11/2025;07:30;choque;automovil;Fiat Palio;JNG755;0;0;Ruta Nacional 229, km 17. Pago Chico. Smata.;RN 229.;ruta;-38.782350, -62.115061;20251119_pch_jng.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/19/11/2025/10045484/choque-en-cadena-entre-5-vehiculos-en-ruta-229-frente-a-pago-chico
19/11/2025;07:30;choque;automovil;Peugeot 308;NIC171;1;0;Ruta Nacional 229, km 17. Pago Chico. Smata.;RN 229.;ruta;-38.783493, -62.114777;20251119_pch_nic.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/19/11/2025/10045484/choque-en-cadena-entre-5-vehiculos-en-ruta-229-frente-a-pago-chico
19/11/2025;07:30;choque;automovil;Renault Sandero;JLR561;1;0;Ruta Nacional 229, km 17. Pago Chico. Smata.;RN 229.;ruta;-38.783213, -62.115042;20251119_pch_jlr.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/19/11/2025/10045484/choque-en-cadena-entre-5-vehiculos-en-ruta-229-frente-a-pago-chico
19/11/2025;07:30;choque;automovil;Toyota Corolla;EJM829;0;0;Ruta Nacional 229, km 17. Pago Chico. Smata.;RN 229.;ruta;-38.781958, -62.115153;20251119_pch_ejm.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/19/11/2025/10045484/choque-en-cadena-entre-5-vehiculos-en-ruta-229-frente-a-pago-chico
19/11/2025;07:30;choque;automovil;Volkswagen Bora;FFT070;0;0;Ruta Nacional 229, km 17. Pago Chico. Smata.;RN 229.;ruta;-38.783198, -62.114956;20251119_pch_fft.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/19/11/2025/10045484/choque-en-cadena-entre-5-vehiculos-en-ruta-229-frente-a-pago-chico
24/11/2025;22:50;choque;automovil;Ford Fiesta;AB206WL;0;0;Rivadavia y Rodriguez Peña;Centro. Punta Alta.;esquina;-38.878576, -62.067212;20251124_ford_fiesta.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/24/11/2025/10045504/conductora-de-moto-fue-trasladada-al-hospital-luego-de-un-accidente
24/11/2025;22:50;choque;motocicleta;Mondial 110cc;A213AVH;1;0;Rivadavia y Rodriguez Peña;Centro. Punta Alta.;esquina;-38.878561, -62.067186;20251124_mondial.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/24/11/2025/10045504/conductora-de-moto-fue-trasladada-al-hospital-luego-de-un-accidente
25/11/2025;05:00;incendio;automovil;Automovil;n;0;0;Colon y Mitre;Centro. Punta Alta.;esquina;-38.879932, -62.083935;20251125_incendio.jpg;Incendio. Estacionado. Nocturno.;https://elrosalenio.com.ar/noticias/25/11/2025/10045511/intensa-actividad-de-bomberos-con-varios-incendios-de-autos-y-pastos
14/11/2025;10:00;incidente;camion;Fiat Iveco;null;0;0;Jujuy y Uriburu;Nueva Bahia Blanca. Punta Alta.;esquina;-38.868299, -62.068430;20251114_Iveco.jpg;Camion trabado en la calle.;https://elrosalenio.com.ar/noticias/14/11/2025/10045467/camion-quedo-%E2%80%9Ccolgado%E2%80%9D-al-bajar-en-contramano-por-uriburu-y-jujuy-y-fue-multado
25/11/2025;00:30;secuestro;motocicleta;Honda Wave;KHS019;0;0;Formosa 650;Nueva Bahia Blanca. Punta Alta.;calle;-38.865663, -62.059534;20251125_secuestro_moto.jpg;Secuestro de moto. Robo.;https://elrosalenio.com.ar/noticias/25/11/2025/10045507/encontraron-atada-a-un-canasto-de-basura-una-moto-que-habia-sido-robada-el-sabado-a-la-noche
27/11/2025;10:00;choque;automovil;Chevrolet Corsa;HTY066;2;0;Avellaneda y San Martin;Centro. Punta Alta.;esquina;-38.874163, -62.071370;20251127_choque.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/27/11/2025/10045523/chocaron-un-auto-y-una-camioneta-en-el-boulevard-avellaneda
27/11/2025;10:00;choque;automovil;Isuzu;DST791;0;0;Avellaneda y San Martin;Centro. Punta Alta.;esquina;-38.874182, -62.071427;20251127_choque.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/27/11/2025/10045523/chocaron-un-auto-y-una-camioneta-en-el-boulevard-avellaneda
25/11/2025;02:20;incendio;automovil;Volkswagen Polo;null;0;0;Colon 1350;Centro. Punta Alta.;calle;-38.870979, -62.086371;20251125_incendio.jpg;Incendio. Estacionado. Nocturno.;https://elrosalenio.com.ar/noticias/25/11/2025/10045511/intensa-actividad-de-bomberos-con-varios-incendios-de-autos-y-pastos
28/11/2025;17:00;choque;automovil;Renault Sandero;AC793HW;0;0;Colon y Puerto Madryn;Zona Norte. Punta Alta.;esquina;-38.861060, -62.089016;20251128_sandero.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/28/11/2025/10045531/una-motociclista-fue-trasladada-al-hospital-tras-un-choque
28/11/2025;17:00;choque;motocicleta;Honda 110cc;156IAA;1;0;Colon y Puerto Madryn;Zona Norte. Punta Alta.;esquina;-38.861077, -62.089033;20251128_moto.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/28/11/2025/10045531/una-motociclista-fue-trasladada-al-hospital-tras-un-choque
27/11/2025;09:00;incidente;camion;Fiat Iveco;null;0;0;Roca e Italia;Zona Norte. Punta Alta.;esquina;-38.859072, -62.086494;20251127_Camion.jpg;Camion municipal recolector residuos.;https://elrosalenio.com.ar/noticias/27/11/2025/10045522/un-camion-recolector-del-municipio-hundio-el-hormigon-y-cayo-en-un-pozo-cloacal
